index,hit@1,hit@3,lon,lat
708,1,1,-54.49192322,4.867814412
709,-1,-1,-54.49192322,4.867814412
710,1,1,-54.49192322,4.867814412
711,1,1,-54.49192322,4.867814412
712,-1,1,-54.49192322,4.867814412
713,1,1,-54.49192322,4.867814412
714,-1,1,-54.49192322,4.867814412
715,1,1,-54.49192322,4.867814412
716,-1,-1,-54.49192322,4.867814412
717,-1,1,-54.49192322,4.867814412
718,-1,-1,-54.49192322,4.867814412
719,-1,-1,-54.49192322,4.867814412
720,-1,1,-54.91439867,5.08421163
721,-1,-1,-54.91439867,5.08421163
722,-1,-1,-54.91439867,5.08421163
723,1,1,-54.91439867,5.08421163
724,-1,-1,-54.91439867,5.08421163
725,-1,-1,-54.91439867,5.08421163
726,-1,-1,-54.91439867,5.08421163
727,1,1,-54.91439867,5.08421163
728,1,1,-54.91439867,5.08421163
729,-1,-1,-54.91439867,5.08421163
730,-1,-1,-54.91439867,5.08421163
731,1,1,-54.91439867,5.08421163
732,1,1,-54.91439867,5.08421163
733,1,1,-54.91439867,5.08421163
734,-1,-1,-54.91439867,5.08421163
735,-1,-1,-54.91439867,5.08421163
736,-1,1,-54.66633117,4.882369278
737,-1,1,-54.66633117,4.882369278
738,-1,-1,-54.66633117,4.882369278
739,-1,-1,-54.66633117,4.882369278
740,-1,-1,-54.66633117,4.882369278
741,1,1,-54.66633117,4.882369278
742,-1,-1,-54.66633117,4.882369278
743,-1,-1,-54.66633117,4.882369278
744,-1,1,-54.66633117,4.882369278
745,-1,-1,-54.66633117,4.882369278
746,1,1,-54.66633117,4.882369278
747,-1,-1,-54.66633117,4.882369278
748,-1,-1,-54.66633117,4.882369278
749,-1,-1,-54.66633117,4.882369278
750,-1,-1,-54.66633117,4.882369278
751,1,1,-54.66633117,4.882369278
752,-1,-1,-54.66831917,4.882352843
753,-1,-1,-54.66831917,4.882352843
754,1,1,-54.66831917,4.882352843
755,1,1,-54.66831917,4.882352843
756,1,1,-54.66831917,4.882352843
757,1,1,-54.66831917,4.882352843
758,1,1,-54.66831917,4.882352843
759,1,1,-54.66831917,4.882352843
760,1,1,-54.66831917,4.882352843
761,1,1,-54.66831917,4.882352843
762,-1,-1,-54.66831917,4.882352843
763,-1,-1,-54.66831917,4.882352843
764,1,1,-54.66831917,4.882352843
765,-1,1,-54.66831917,4.882352843
766,1,1,-54.66831917,4.882352843
767,1,1,-54.66831917,4.882352843
768,1,1,-55.00424205,5.064762445
769,-1,1,-55.00424205,5.064762445
770,1,1,-55.00424205,5.064762445
771,-1,-1,-55.00424205,5.064762445
772,1,1,-55.00424205,5.064762445
773,-1,-1,-55.00424205,5.064762445
774,-1,-1,-55.00424205,5.064762445
775,-1,-1,-55.00424205,5.064762445
776,1,1,-55.00424205,5.064762445
777,-1,1,-55.00424205,5.064762445
778,1,1,-55.00424205,5.064762445
779,-1,1,-55.00424205,5.064762445
780,1,1,-55.00424205,5.064762445
781,-1,1,-55.00424205,5.064762445
782,-1,-1,-55.00424205,5.064762445
783,1,1,-55.00424205,5.064762445
784,1,1,-69.96164888,-12.87161885
785,1,1,-69.96164888,-12.87161885
786,1,1,-69.96164888,-12.87161885
787,1,1,-69.96164888,-12.87161885
788,1,1,-69.96164888,-12.87161885
789,1,1,-69.96164888,-12.87161885
790,-1,1,-69.96164888,-12.87161885
791,1,1,-69.96164888,-12.87161885
792,1,1,-69.96164888,-12.87161885
793,1,1,-69.96164888,-12.87161885
794,1,1,-69.96164888,-12.87161885
795,1,1,-69.96164888,-12.87161885
796,-1,-1,-69.96164888,-12.87161885
797,1,1,-69.96164888,-12.87161885
798,-1,-1,-69.96164888,-12.87161885
799,-1,1,-69.96164888,-12.87161885
800,1,1,-54.50528795,5.075982877
801,1,1,-54.50528795,5.075982877
802,-1,-1,-54.50528795,5.075982877
803,1,1,-54.50528795,5.075982877
804,1,1,-54.50528795,5.075982877
805,1,1,-54.50528795,5.075982877
806,1,1,-54.50528795,5.075982877
807,-1,-1,-54.50528795,5.075982877
808,1,1,-54.50528795,5.075982877
809,-1,-1,-54.50528795,5.075982877
810,-1,-1,-54.50528795,5.075982877
811,1,1,-54.50528795,5.075982877
812,1,1,-54.50528795,5.075982877
813,-1,-1,-54.50528795,5.075982877
814,1,1,-54.50528795,5.075982877
815,-1,1,-54.50528795,5.075982877
816,1,1,-70.00713896,-12.86050639
817,-1,-1,-70.00713896,-12.86050639
818,1,1,-70.00713896,-12.86050639
819,-1,1,-70.00713896,-12.86050639
820,-1,-1,-70.00713896,-12.86050639
821,-1,1,-70.00713896,-12.86050639
822,-1,1,-70.00713896,-12.86050639
823,1,1,-70.00713896,-12.86050639
824,-1,-1,-70.00713896,-12.86050639
825,1,1,-70.00713896,-12.86050639
826,-1,-1,-70.00713896,-12.86050639
827,-1,-1,-70.00713896,-12.86050639
828,-1,-1,-70.00713896,-12.86050639
829,1,1,-70.00713896,-12.86050639
830,-1,-1,-70.00713896,-12.86050639
831,1,1,-70.00713896,-12.86050639
832,-1,1,-70.21212569,-12.63516853
833,-1,-1,-70.21212569,-12.63516853
834,-1,1,-70.21212569,-12.63516853
835,1,1,-70.21212569,-12.63516853
836,-1,1,-70.21212569,-12.63516853
837,-1,-1,-70.21212569,-12.63516853
838,-1,-1,-70.21212569,-12.63516853
839,-1,-1,-70.21212569,-12.63516853
840,1,1,-70.21212569,-12.63516853
841,1,1,-70.21212569,-12.63516853
842,1,1,-70.21212569,-12.63516853
843,1,1,-70.21212569,-12.63516853
844,1,1,-70.21212569,-12.63516853
845,-1,1,-70.21212569,-12.63516853
846,1,1,-70.21212569,-12.63516853
847,-1,-1,-70.21212569,-12.63516853
848,1,1,-70.19757271,-12.62087605
849,-1,-1,-70.19757271,-12.62087605
850,-1,-1,-70.19757271,-12.62087605
851,-1,-1,-70.19757271,-12.62087605
852,-1,-1,-70.19757271,-12.62087605
853,-1,-1,-70.19757271,-12.62087605
854,1,1,-70.19757271,-12.62087605
855,1,1,-70.19757271,-12.62087605
856,1,1,-70.19757271,-12.62087605
857,1,1,-70.19757271,-12.62087605
858,1,1,-70.19757271,-12.62087605
859,1,1,-70.19757271,-12.62087605
860,-1,-1,-70.19757271,-12.62087605
861,1,1,-70.19757271,-12.62087605
862,1,1,-70.19757271,-12.62087605
863,-1,1,-70.19757271,-12.62087605
864,1,1,-70.18301973,-12.63516853
865,1,1,-70.18301973,-12.63516853
866,-1,1,-70.18301973,-12.63516853
867,1,1,-70.18301973,-12.63516853
868,1,1,-70.18301973,-12.63516853
869,-1,-1,-70.18301973,-12.63516853
870,-1,-1,-70.18301973,-12.63516853
871,-1,-1,-70.18301973,-12.63516853
872,1,1,-70.18301973,-12.63516853
873,-1,-1,-70.18301973,-12.63516853
874,-1,-1,-70.18301973,-12.63516853
875,-1,-1,-70.18301973,-12.63516853
876,-1,1,-70.18301973,-12.63516853
877,-1,1,-70.18301973,-12.63516853
878,1,1,-70.18301973,-12.63516853
879,-1,-1,-70.18301973,-12.63516853
880,1,1,-70.53551856,-12.7725239
881,-1,-1,-70.53551856,-12.7725239
882,1,1,-70.53551856,-12.7725239
883,-1,-1,-70.53551856,-12.7725239
884,-1,-1,-70.53551856,-12.7725239
885,-1,-1,-70.53551856,-12.7725239
886,-1,1,-70.53551856,-12.7725239
887,-1,-1,-70.53551856,-12.7725239
888,-1,-1,-70.53551856,-12.7725239
889,-1,-1,-70.53551856,-12.7725239
890,1,1,-70.53551856,-12.7725239
891,1,1,-70.53551856,-12.7725239
892,1,1,-70.53551856,-12.7725239
893,-1,-1,-70.53551856,-12.7725239
894,1,1,-70.53551856,-12.7725239
895,-1,-1,-70.53551856,-12.7725239
896,1,1,32.61481438,15.70386228
897,-1,-1,32.61481438,15.70386228
898,-1,-1,32.61481438,15.70386228
899,1,1,32.61481438,15.70386228
900,1,1,32.61481438,15.70386228
901,-1,-1,32.61481438,15.70386228
902,-1,-1,32.61481438,15.70386228
903,-1,1,32.61481438,15.70386228
904,-1,-1,32.61481438,15.70386228
905,-1,-1,32.61481438,15.70386228
906,-1,1,32.61481438,15.70386228
907,-1,-1,32.61481438,15.70386228
908,-1,-1,32.61481438,15.70386228
909,1,1,32.61481438,15.70386228
910,1,1,32.61481438,15.70386228
911,-1,-1,32.61481438,15.70386228
912,-1,-1,62.37988635,38.50426231
913,-1,-1,62.37988635,38.50426231
914,-1,-1,62.37988635,38.50426231
915,1,1,62.37988635,38.50426231
916,-1,-1,62.37988635,38.50426231
917,-1,1,62.37988635,38.50426231
918,1,1,62.37988635,38.50426231
919,-1,-1,62.37988635,38.50426231
920,-1,-1,62.37988635,38.50426231
921,1,1,62.37988635,38.50426231
922,1,1,62.37988635,38.50426231
923,1,1,62.37988635,38.50426231
924,1,1,62.37988635,38.50426231
925,-1,-1,62.37988635,38.50426231
926,-1,-1,62.37988635,38.50426231
927,1,1,62.37988635,38.50426231
928,1,1,83.34830105,62.11043594
929,1,1,83.34830105,62.11043594
930,-1,-1,83.34830105,62.11043594
931,-1,1,83.34830105,62.11043594
932,-1,-1,83.34830105,62.11043594
933,1,1,83.34830105,62.11043594
934,1,1,83.34830105,62.11043594
935,1,1,83.34830105,62.11043594
936,-1,-1,83.34830105,62.11043594
937,-1,1,83.34830105,62.11043594
938,1,1,83.34830105,62.11043594
939,1,1,83.34830105,62.11043594
940,1,1,83.34830105,62.11043594
941,1,1,83.34830105,62.11043594
942,-1,1,83.34830105,62.11043594
943,-1,-1,83.34830105,62.11043594
944,-1,-1,31.86673987,48.35715858
945,1,1,31.86673987,48.35715858
946,1,1,31.86673987,48.35715858
947,-1,-1,31.86673987,48.35715858
948,1,1,31.86673987,48.35715858
949,1,1,31.86673987,48.35715858
950,-1,-1,31.86673987,48.35715858
951,-1,1,31.86673987,48.35715858
952,1,1,31.86673987,48.35715858
953,1,1,31.86673987,48.35715858
954,-1,1,31.86673987,48.35715858
955,-1,-1,31.86673987,48.35715858
956,-1,1,31.86673987,48.35715858
957,1,1,31.86673987,48.35715858
958,-1,1,31.86673987,48.35715858
959,1,1,31.86673987,48.35715858
960,-1,1,-48.92712915,64.89580751
961,1,1,-48.92712915,64.89580751
962,1,1,-48.92712915,64.89580751
963,-1,-1,-48.92712915,64.89580751
964,-1,-1,-48.92712915,64.89580751
965,-1,-1,-48.92712915,64.89580751
966,-1,1,-48.92712915,64.89580751
967,-1,-1,-48.92712915,64.89580751
968,-1,-1,-48.92712915,64.89580751
969,-1,1,-48.92712915,64.89580751
970,1,1,-48.92712915,64.89580751
971,1,1,-48.92712915,64.89580751
972,-1,1,-48.92712915,64.89580751
973,-1,-1,-48.92712915,64.89580751
974,-1,-1,-48.92712915,64.89580751
975,-1,-1,-48.92712915,64.89580751
976,-1,-1,-10.40612988,29.12203691
977,-1,-1,-10.40612988,29.12203691
978,-1,-1,-10.40612988,29.12203691
979,-1,-1,-10.40612988,29.12203691
980,-1,1,-10.40612988,29.12203691
981,-1,1,-10.40612988,29.12203691
982,1,1,-10.40612988,29.12203691
983,-1,-1,-10.40612988,29.12203691
984,1,1,-10.40612988,29.12203691
985,1,1,-10.40612988,29.12203691
986,1,1,-10.40612988,29.12203691
987,1,1,-10.40612988,29.12203691
988,-1,-1,-10.40612988,29.12203691
989,-1,-1,-10.40612988,29.12203691
990,1,1,-10.40612988,29.12203691
991,1,1,-10.40612988,29.12203691
992,1,1,-68.90965054,-49.97385562
993,1,1,-68.90965054,-49.97385562
994,-1,1,-68.90965054,-49.97385562
995,1,1,-68.90965054,-49.97385562
996,1,1,-68.90965054,-49.97385562
997,-1,-1,-68.90965054,-49.97385562
998,-1,-1,-68.90965054,-49.97385562
999,-1,-1,-68.90965054,-49.97385562
1000,-1,1,-68.90965054,-49.97385562
1001,-1,-1,-68.90965054,-49.97385562
1002,-1,-1,-68.90965054,-49.97385562
1003,1,1,-68.90965054,-49.97385562
1004,1,1,-68.90965054,-49.97385562
1005,-1,-1,-68.90965054,-49.97385562
1006,-1,1,-68.90965054,-49.97385562
1007,1,1,-68.90965054,-49.97385562
1008,1,1,146.6835915,-19.20306679
1009,-1,-1,146.6835915,-19.20306679
1010,-1,-1,146.6835915,-19.20306679
1011,-1,-1,146.6835915,-19.20306679
1012,1,1,146.6835915,-19.20306679
1013,-1,-1,146.6835915,-19.20306679
1014,1,1,146.6835915,-19.20306679
1015,-1,-1,146.6835915,-19.20306679
1016,1,1,146.6835915,-19.20306679
1017,1,1,146.6835915,-19.20306679
1018,-1,1,146.6835915,-19.20306679
1019,1,1,146.6835915,-19.20306679
1020,-1,1,146.6835915,-19.20306679
1021,1,1,146.6835915,-19.20306679
1022,-1,-1,146.6835915,-19.20306679
1023,1,1,146.6835915,-19.20306679
1024,-1,1,3.119646084,12.54081071
1025,1,1,3.119646084,12.54081071
1026,1,1,3.119646084,12.54081071
1027,-1,1,3.119646084,12.54081071
1028,1,1,3.119646084,12.54081071
1029,-1,-1,3.119646084,12.54081071
1030,-1,-1,3.119646084,12.54081071
1031,-1,-1,3.119646084,12.54081071
1032,1,1,3.119646084,12.54081071
1033,1,1,3.119646084,12.54081071
1034,1,1,3.119646084,12.54081071
1035,1,1,3.119646084,12.54081071
1036,1,1,3.119646084,12.54081071
1037,1,1,3.119646084,12.54081071
1038,-1,-1,3.119646084,12.54081071
1039,1,1,3.119646084,12.54081071
1040,-1,1,-85.2366761,34.96428905
1041,-1,-1,-85.2366761,34.96428905
1042,1,1,-85.2366761,34.96428905
1043,1,1,-85.2366761,34.96428905
1044,-1,1,-85.2366761,34.96428905
1045,1,1,-85.2366761,34.96428905
1046,1,1,-85.2366761,34.96428905
1047,-1,-1,-85.2366761,34.96428905
1048,-1,-1,-85.2366761,34.96428905
1049,-1,-1,-85.2366761,34.96428905
1050,-1,-1,-85.2366761,34.96428905
1051,-1,1,-85.2366761,34.96428905
1052,-1,-1,-85.2366761,34.96428905
1053,-1,-1,-85.2366761,34.96428905
1054,-1,-1,-85.2366761,34.96428905
1055,1,1,-85.2366761,34.96428905
1056,1,1,121.8043316,42.08239771
1057,1,1,121.8043316,42.08239771
1058,-1,-1,121.8043316,42.08239771
1059,1,1,121.8043316,42.08239771
1060,-1,-1,121.8043316,42.08239771
1061,1,1,121.8043316,42.08239771
1062,-1,-1,121.8043316,42.08239771
1063,-1,-1,121.8043316,42.08239771
1064,1,1,121.8043316,42.08239771
1065,-1,-1,121.8043316,42.08239771
1066,1,1,121.8043316,42.08239771
1067,1,1,121.8043316,42.08239771
1068,-1,-1,121.8043316,42.08239771
1069,1,1,121.8043316,42.08239771
1070,-1,-1,121.8043316,42.08239771
1071,1,1,121.8043316,42.08239771
1072,1,1,-104.0909014,55.18587947
1073,-1,-1,-104.0909014,55.18587947
1074,1,1,-104.0909014,55.18587947
1075,-1,-1,-104.0909014,55.18587947
1076,1,1,-104.0909014,55.18587947
1077,-1,1,-104.0909014,55.18587947
1078,-1,1,-104.0909014,55.18587947
1079,-1,-1,-104.0909014,55.18587947
1080,-1,-1,-104.0909014,55.18587947
1081,-1,-1,-104.0909014,55.18587947
1082,-1,1,-104.0909014,55.18587947
1083,-1,-1,-104.0909014,55.18587947
1084,1,1,-104.0909014,55.18587947
1085,-1,1,-104.0909014,55.18587947
1086,1,1,-104.0909014,55.18587947
1087,-1,-1,-104.0909014,55.18587947
1088,-1,-1,-52.60523171,-22.07665486
1089,-1,-1,-52.60523171,-22.07665486
1090,1,1,-52.60523171,-22.07665486
1091,1,1,-52.60523171,-22.07665486
1092,-1,-1,-52.60523171,-22.07665486
1093,1,1,-52.60523171,-22.07665486
1094,-1,-1,-52.60523171,-22.07665486
1095,-1,1,-52.60523171,-22.07665486
1096,-1,-1,-52.60523171,-22.07665486
1097,-1,-1,-52.60523171,-22.07665486
1098,-1,1,-52.60523171,-22.07665486
1099,-1,-1,-52.60523171,-22.07665486
1100,-1,1,-52.60523171,-22.07665486
1101,-1,-1,-52.60523171,-22.07665486
1102,-1,-1,-52.60523171,-22.07665486
1103,-1,1,-52.60523171,-22.07665486
1104,-1,-1,108.9583404,0.360918909
1105,1,1,108.9583404,0.360918909
1106,-1,-1,108.9583404,0.360918909
1107,-1,-1,108.9583404,0.360918909
1108,-1,-1,108.9583404,0.360918909
1109,-1,-1,108.9583404,0.360918909
1110,-1,-1,108.9583404,0.360918909
1111,1,1,108.9583404,0.360918909
1112,1,1,108.9583404,0.360918909
1113,1,1,108.9583404,0.360918909
1114,1,1,108.9583404,0.360918909
1115,1,1,108.9583404,0.360918909
1116,1,1,108.9583404,0.360918909
1117,1,1,108.9583404,0.360918909
1118,-1,1,108.9583404,0.360918909
1119,-1,-1,108.9583404,0.360918909
1120,1,1,-10.4533982,16.24819596
1121,1,1,-10.4533982,16.24819596
1122,1,1,-10.4533982,16.24819596
1123,-1,-1,-10.4533982,16.24819596
1124,-1,-1,-10.4533982,16.24819596
1125,-1,-1,-10.4533982,16.24819596
1126,1,1,-10.4533982,16.24819596
1127,1,1,-10.4533982,16.24819596
1128,1,1,-10.4533982,16.24819596
1129,-1,-1,-10.4533982,16.24819596
1130,1,1,-10.4533982,16.24819596
1131,-1,-1,-10.4533982,16.24819596
1132,-1,-1,-10.4533982,16.24819596
1133,1,1,-10.4533982,16.24819596
1134,1,1,-10.4533982,16.24819596
1135,-1,-1,-10.4533982,16.24819596
1136,1,1,102.9336355,57.82378889
1137,1,1,102.9336355,57.82378889
1138,1,1,102.9336355,57.82378889
1139,-1,-1,102.9336355,57.82378889
1140,-1,-1,102.9336355,57.82378889
1141,-1,-1,102.9336355,57.82378889
1142,1,1,102.9336355,57.82378889
1143,1,1,102.9336355,57.82378889
1144,1,1,102.9336355,57.82378889
1145,-1,-1,102.9336355,57.82378889
1146,1,1,102.9336355,57.82378889
1147,-1,1,102.9336355,57.82378889
1148,1,1,102.9336355,57.82378889
1149,-1,-1,102.9336355,57.82378889
1150,1,1,102.9336355,57.82378889
1151,1,1,102.9336355,57.82378889
1152,1,1,-95.60199573,29.71784319
1153,-1,1,-95.60199573,29.71784319
1154,1,1,-95.60199573,29.71784319
1155,-1,1,-95.60199573,29.71784319
1156,-1,-1,-95.60199573,29.71784319
1157,-1,-1,-95.60199573,29.71784319
1158,-1,-1,-95.60199573,29.71784319
1159,1,1,-95.60199573,29.71784319
1160,1,1,-95.60199573,29.71784319
1161,1,1,-95.60199573,29.71784319
1162,-1,1,-95.60199573,29.71784319
1163,-1,1,-95.60199573,29.71784319
1164,1,1,-95.60199573,29.71784319
1165,1,1,-95.60199573,29.71784319
1166,-1,1,-95.60199573,29.71784319
1167,-1,-1,-95.60199573,29.71784319
1168,1,1,-96.58224813,44.68612964
1169,-1,1,-96.58224813,44.68612964
1170,-1,1,-96.58224813,44.68612964
1171,-1,-1,-96.58224813,44.68612964
1172,1,1,-96.58224813,44.68612964
1173,-1,-1,-96.58224813,44.68612964
1174,1,1,-96.58224813,44.68612964
1175,1,1,-96.58224813,44.68612964
1176,1,1,-96.58224813,44.68612964
1177,1,1,-96.58224813,44.68612964
1178,1,1,-96.58224813,44.68612964
1179,1,1,-96.58224813,44.68612964
1180,1,1,-96.58224813,44.68612964
1181,-1,1,-96.58224813,44.68612964
1182,-1,1,-96.58224813,44.68612964
1183,-1,-1,-96.58224813,44.68612964
1184,-1,1,8.443040301,49.50700535
1185,-1,-1,8.443040301,49.50700535
1186,-1,1,8.443040301,49.50700535
1187,1,1,8.443040301,49.50700535
1188,1,1,8.443040301,49.50700535
1189,-1,-1,8.443040301,49.50700535
1190,-1,-1,8.443040301,49.50700535
1191,1,1,8.443040301,49.50700535
1192,-1,-1,8.443040301,49.50700535
1193,-1,1,8.443040301,49.50700535
1194,-1,-1,8.443040301,49.50700535
1195,1,1,8.443040301,49.50700535
1196,1,1,8.443040301,49.50700535
1197,-1,-1,8.443040301,49.50700535
1198,1,1,8.443040301,49.50700535
1199,-1,-1,8.443040301,49.50700535
1200,1,1,9.665730187,54.72350317
1201,1,1,9.665730187,54.72350317
1202,1,1,9.665730187,54.72350317
1203,1,1,9.665730187,54.72350317
1204,-1,-1,9.665730187,54.72350317
1205,-1,-1,9.665730187,54.72350317
1206,1,1,9.665730187,54.72350317
1207,1,1,9.665730187,54.72350317
1208,1,1,9.665730187,54.72350317
1209,1,1,9.665730187,54.72350317
1210,-1,1,9.665730187,54.72350317
1211,1,1,9.665730187,54.72350317
1212,-1,1,9.665730187,54.72350317
1213,1,1,9.665730187,54.72350317
1214,-1,-1,9.665730187,54.72350317
1215,1,1,9.665730187,54.72350317
1216,-1,-1,-56.12005829,-25.04895764
1217,-1,-1,-56.12005829,-25.04895764
1218,1,1,-56.12005829,-25.04895764
1219,1,1,-56.12005829,-25.04895764
1220,-1,1,-56.12005829,-25.04895764
1221,-1,-1,-56.12005829,-25.04895764
1222,-1,-1,-56.12005829,-25.04895764
1223,1,1,-56.12005829,-25.04895764
1224,1,1,-56.12005829,-25.04895764
1225,-1,-1,-56.12005829,-25.04895764
1226,-1,1,-56.12005829,-25.04895764
1227,-1,-1,-56.12005829,-25.04895764
1228,1,1,-56.12005829,-25.04895764
1229,1,1,-56.12005829,-25.04895764
1230,1,1,-56.12005829,-25.04895764
1231,-1,-1,-56.12005829,-25.04895764
1232,-1,1,76.54461666,35.95154263
1233,-1,1,76.54461666,35.95154263
1234,1,1,76.54461666,35.95154263
1235,-1,-1,76.54461666,35.95154263
1236,1,1,76.54461666,35.95154263
1237,-1,-1,76.54461666,35.95154263
1238,1,1,76.54461666,35.95154263
1239,-1,1,76.54461666,35.95154263
1240,1,1,76.54461666,35.95154263
1241,-1,1,76.54461666,35.95154263
1242,-1,-1,76.54461666,35.95154263
1243,1,1,76.54461666,35.95154263
1244,-1,1,76.54461666,35.95154263
1245,1,1,76.54461666,35.95154263
1246,-1,1,76.54461666,35.95154263
1247,1,1,76.54461666,35.95154263
1248,-1,-1,6.248971399,51.96414351
1249,1,1,6.248971399,51.96414351
1250,-1,-1,6.248971399,51.96414351
1251,-1,-1,6.248971399,51.96414351
1252,1,1,6.248971399,51.96414351
1253,-1,-1,6.248971399,51.96414351
1254,1,1,6.248971399,51.96414351
1255,-1,-1,6.248971399,51.96414351
1256,-1,-1,6.248971399,51.96414351
1257,-1,1,6.248971399,51.96414351
1258,1,1,6.248971399,51.96414351
1259,1,1,6.248971399,51.96414351
1260,-1,-1,6.248971399,51.96414351
1261,-1,1,6.248971399,51.96414351
1262,-1,-1,6.248971399,51.96414351
1263,-1,-1,6.248971399,51.96414351
1264,-1,-1,39.30978893,11.8871291
1265,-1,-1,39.30978893,11.8871291
1266,-1,-1,39.30978893,11.8871291
1267,1,1,39.30978893,11.8871291
1268,-1,1,39.30978893,11.8871291
1269,1,1,39.30978893,11.8871291
1270,-1,-1,39.30978893,11.8871291
1271,-1,-1,39.30978893,11.8871291
1272,-1,-1,39.30978893,11.8871291
1273,1,1,39.30978893,11.8871291
1274,-1,1,39.30978893,11.8871291
1275,1,1,39.30978893,11.8871291
1276,-1,-1,39.30978893,11.8871291
1277,1,1,39.30978893,11.8871291
1278,-1,-1,39.30978893,11.8871291
1279,-1,-1,39.30978893,11.8871291
1280,1,1,-49.26674807,-8.275251924
1281,-1,1,-49.26674807,-8.275251924
1282,-1,-1,-49.26674807,-8.275251924
1283,1,1,-49.26674807,-8.275251924
1284,1,1,-49.26674807,-8.275251924
1285,-1,-1,-49.26674807,-8.275251924
1286,1,1,-49.26674807,-8.275251924
1287,1,1,-49.26674807,-8.275251924
1288,-1,1,-49.26674807,-8.275251924
1289,1,1,-49.26674807,-8.275251924
1290,-1,-1,-49.26674807,-8.275251924
1291,1,1,-49.26674807,-8.275251924
1292,-1,-1,-49.26674807,-8.275251924
1293,-1,-1,-49.26674807,-8.275251924
1294,-1,-1,-49.26674807,-8.275251924
1295,1,1,-49.26674807,-8.275251924
1296,-1,1,42.0109586,36.25856932
1297,1,1,42.0109586,36.25856932
1298,1,1,42.0109586,36.25856932
1299,-1,1,42.0109586,36.25856932
1300,1,1,42.0109586,36.25856932
1301,-1,-1,42.0109586,36.25856932
1302,-1,-1,42.0109586,36.25856932
1303,-1,-1,42.0109586,36.25856932
1304,-1,-1,42.0109586,36.25856932
1305,-1,1,42.0109586,36.25856932
1306,-1,-1,42.0109586,36.25856932
1307,1,1,42.0109586,36.25856932
1308,1,1,42.0109586,36.25856932
1309,1,1,42.0109586,36.25856932
1310,-1,1,42.0109586,36.25856932
1311,1,1,42.0109586,36.25856932
1312,-1,-1,126.1807609,44.53416046
1313,1,1,126.1807609,44.53416046
1314,1,1,126.1807609,44.53416046
1315,1,1,126.1807609,44.53416046
1316,-1,-1,126.1807609,44.53416046
1317,1,1,126.1807609,44.53416046
1318,-1,1,126.1807609,44.53416046
1319,1,1,126.1807609,44.53416046
1320,-1,1,126.1807609,44.53416046
1321,-1,-1,126.1807609,44.53416046
1322,-1,-1,126.1807609,44.53416046
1323,1,1,126.1807609,44.53416046
1324,-1,-1,126.1807609,44.53416046
1325,-1,1,126.1807609,44.53416046
1326,-1,-1,126.1807609,44.53416046
1327,-1,-1,126.1807609,44.53416046
1328,1,1,23.67335899,-25.34800095
1329,-1,-1,23.67335899,-25.34800095
1330,1,1,23.67335899,-25.34800095
1331,1,1,23.67335899,-25.34800095
1332,-1,-1,23.67335899,-25.34800095
1333,1,1,23.67335899,-25.34800095
1334,-1,-1,23.67335899,-25.34800095
1335,1,1,23.67335899,-25.34800095
